filename,index,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
1714.in,1714,1.000000001196,-0.252719065231317,0.191009339368574,0.0874601117536988,0.367037108641638,0.00559496223262486,-0.0322686202731126,-0.25593665137207,0.055918172794436,0.0627107154060574,0.412900801124328,0.261752481498328,0.272375367816373
1717.in,1717,1.00000000110539,-0.216100497008678,0.0676112583757021,0.196939759657643,0.257435680572806,0.0158825319996517,-0.0212055598063613,-0.24419025533436,0.0430405398947772,0.0758376444540429,0.411709988230576,0.261859220613214,0.190327392823724
1729.in,1729,1.00000000113833,-0.204661262031073,0.158712861109613,0.190163377331504,0.247154494692159,0.168266541610615,-0.016619197749407,-0.25129174150494,0.0444587827466478,0.074458746587567,0.40635679766707,0.263356748893369,0.2232712423032
1760.in,1760,1.00000000067088,-0.170609867521913,0.1216359019692,0.329631146418244,0.208798568504922,0.0542565541908816,-0.00127241996968781,-0.235580099916746,0.038662095807329,0.0965213843628192,0.553225094860286,0.388835410799724,0.227268443435741
1794.in,1794,1.00000000097617,-0.082256196489404,-0.00109477743637944,0.277937457890706,0.182982004316928,0.0747914108195146,0.0669569058176835,-0.247961993521548,0.0179117378968175,0.158499286843603,0.474654849150392,0.324229960014163,0.156271388256032
1826.in,1826,1.00000000115145,-0.164678482063544,0.0116465050160582,0.0879341345857474,0.309559907702366,0.0503214406789142,0.0422802462666142,-0.330994541582455,0.0384635674733701,0.122249283226171,0.393440597326189,0.274795511931174,0.200098199218902
1831.in,1831,1.00000000103102,-0.21024277061277,-0.0886570791004095,0.175071248918694,0.243355521484169,0.00505997194734678,0.0173323872713444,-0.34378563820203,0.0475011921061708,0.104599388335737,0.428619661506207,0.308030235971248,0.138128730978632
1838.in,1838,1.00000000079286,-0.1549040543154,0.115658133730107,0.0912906581015998,0.297400948902037,0.20850757187082,0.0471366844873395,-0.321909642751734,0.035566442421275,0.135156864646331,0.396111596714148,0.27770380410665,0.24161155688102
1874.in,1874,1.00000000074562,-0.159725264535468,0.0246461771227781,0.00184934397193267,0.341283019306748,0.156567640746608,0.0752953875987835,-0.369301114968359,0.0353276466951435,0.14111725763211,0.343173760236433,0.245312692662318,0.209938493579742
1882.in,1882,1.00000000136087,-0.235330480412301,0.00938453600281121,0.0184097089374552,0.361573191527735,0.0251574262684802,0.0301373488519969,-0.399201170267394,0.0505834312951172,0.0997748758459088,0.402065517825084,0.308159937430024,0.227709159275413
1883.in,1883,1.00000000085913,-0.12348636695423,-0.180743722082535,0.162292413683432,0.195773492302325,0.0729053442154247,0.0727161059319511,-0.365781712223642,0.0253651246376435,0.157163416298276,0.386369983266693,0.287490077910332,0.090364598308451
1891.in,1891,1.00000000102099,-0.217148436030652,0.0548465670713235,0.074365333746932,0.274245565140612,0.264131422186244,0.041373061556191,-0.392155746992155,0.0463443793262919,0.114593048547077,0.366478328757261,0.267102630751715,0.212927090412372
2006.in,2006,1.00000000122546,-0.123525558536834,0.0597679147647402,0.133997519045927,0.249372839962717,0.107291460174327,-0.0245442418385224,-0.361548688441265,0.0259709321928232,0.143741777707071,0.40747667717065,0.333038513042887,0.292308296399249
2034.in,2034,1.00000000138428,-0.041625952689375,-0.0318514120841571,0.0210750017593173,0.257468905090255,0.194159879562942,0.0362637354140441,-0.378203285260722,0.0113685629437895,0.195047544640319,0.286820186169263,0.239037686068942,0.235681088104608
2147.in,2147,1.00000000102526,-0.134116278802119,-0.0441932399650271,0.108368080499346,0.213958273512463,0.0495170746693082,-0.119266386170309,-0.40239053111687,0.0317139840467538,0.131299067702721,0.339341618596465,0.302345117666784,0.299638546463973
2164.in,2164,1.00000000096685,-0.00777405622744798,-0.0114910536552929,0.174172574272963,0.16796686433401,0.15832991524434,-0.0568841155716242,-0.35404637542926,0.000110920470067885,0.194974797857582,0.370860194418725,0.324205332841334,0.303656512874104
2182.in,2182,1.00000000134194,-0.00628894408127603,0.0444188099270286,0.225128398254787,0.141300616662912,0.220311166847349,-0.0471890693687253,-0.359937105742198,0.00364190275765005,0.198395642438329,0.406953325995104,0.366052380417417,0.329060568521321
2188.in,2188,1.00000000130834,-0.00846237302275985,-0.00633815520880705,0.279635308979085,0.116180487983922,0.14429640124711,-0.0465343247326277,-0.356671427880535,0.00289508574905144,0.201178660636073,0.452420059644097,0.399924009676052,0.307062448969704
2205.in,2205,1.00000000127589,-0.0554038192265384,-0.180281181574831,0.155301271665024,0.143131922594531,0.0569959538751538,-0.0525957746363931,-0.422322686808837,0.0104292401358548,0.18940893195888,0.351057736946025,0.316196263954301,0.224984126132243
2227.in,2227,1.00000000112499,-0.2256142873024,-0.0544607621993534,0.145938065973298,0.230552160830289,0.0269843383485282,-0.133196625187854,-0.481067922091653,0.0497962989596472,0.103096675833513,0.427715329939412,0.392436064110334,0.318932738555526
2267.in,2267,1.00000000092256,-0.13123436884036,-0.00357334733514505,0.0316427959370246,0.233156313995596,0.266607877027458,-0.0778562719228311,-0.500417284398596,0.0331041046461173,0.160280753493546,0.300657985020986,0.304837786114996,0.336401693280033
2299.in,2299,1.00000000089896,-0.0518919400843029,-0.142278462530195,-0.0325935083820091,0.207811363934718,0.285050211709669,-0.0224146389700517,-0.526500547557514,0.0122652566736834,0.20969283802937,0.22301388767662,0.243299817782686,0.265890692545039
2518.in,2518,1.00000000127286,-0.245995021351233,0.0612217235135829,0.105453911102981,0.33927835713715,0.149037535990829,0.0236553708336074,-0.254549023687424,0.0532918068284126,0.117551920978243,0.400885327037651,0.241836901072749,0.16338179241665
